date,daily_return,close,nav,volume
2025-04-08,0.9961963412425279,27880,27856.35,676404
2025-04-09,-1.9548063127690085,27335,27275.99,897905
2025-04-10,6.969087250777384,29240,29377.76,893389
2025-04-11,0.3932968536251691,29355,29354.39,1679252
2025-04-14,0.8346107988417728,29600,29639.66,908572
2025-04-15,0.6587837837837895,29795,29847.1,650900
2025-04-16,-3.5744252391340825,28730,28803.01,749852
2025-04-17,1.8795683954055065,29270,29230.04,573987
2025-04-18,0.5978817902289046,29445,29475.0,411669
2025-04-21,0.7641365257259336,29670,29693.85,506738
2025-04-22,-1.1459386585776832,29330,29346.17,332258
2025-04-23,4.4834640300034145,30645,30597.81,654306
2025-04-24,-1.2726382770435585,30255,30320.03,564325
2025-04-25,1.7187241778218398,30775,30871.36,538748
2025-04-28,-2.680747359870028,29950,29626.86,482822
2025-04-29,-0.9015025041736235,29680,29741.75,326089
2025-04-30,-1.398247978436662,29265,29296.85,382907
2025-05-02,1.486417221937475,29700,29688.65,367841
2025-05-07,1.2457912457912501,30070,30117.41,444155
2025-05-08,0.8646491519787247,30330,30269.23,586030
2025-05-09,-1.3023409165842437,29935,30018.92,506803
2025-05-12,4.12560547853682,31170,31273.82,743975
2025-05-13,1.0105871029836289,31485,31488.93,1106619
2025-05-14,1.9850722566301382,32110,32204.08,743576
2025-05-15,-2.0087200249143566,31465,31483.28,813083
2025-05-16,1.318925790560943,31880,31856.31,833435
2025-05-19,-2.964240903387705,30935,30887.26,706552
2025-05-20,0.09697753353805627,30965,30914.15,479045
2025-05-21,-0.09688357823348648,30935,30916.03,324320
2025-05-22,-2.3759495716825563,30200,30190.55,872908
2025-05-23,-0.5794701986754913,30025,30098.51,531263
2025-05-26,2.248126561198993,30700,30811.6,540052
2025-05-27,-0.5537459283387669,30530,30559.25,532022
2025-05-28,2.1126760563380254,31175,31261.86,948233
2025-05-29,1.2028869286287103,31550,31568.77,770502
2025-05-30,-1.949286846275755,30935,30934.75,454004
2025-06-02,0.9212865686116123,31220,31232.49,332271
2025-06-04,3.122998078155037,32195,32211.26,721777
2025-06-05,2.7178133250504777,33070,33121.72,1599956
2025-06-09,1.0885999395222168,33430,33478.43,1051629
2025-06-10,-0.40382889620101947,33295,33362.49,763753
2025-06-11,3.6341793062021344,34505,34569.72,1012668
2025-06-12,-0.31879437762643015,34395,34310.73,900901
2025-06-13,-1.7880505887483689,33780,33760.37,1126287
2025-06-16,1.198934280639441,34185,34253.06,653221
2025-06-17,0.9214567792891648,34500,34535.83,1703252
2025-06-18,1.115942028985506,34885,34876.75,961046
2025-06-19,-0.14332807797047264,34835,34835.46,787671
2025-06-20,1.5214583034304674,35365,35481.79,848147
2025-06-23,-1.4138272303124588,34865,34913.99,1291427
2025-06-24,4.488742291696535,36430,36424.62,1675762
2025-06-25,2.4842163052429367,37335,37359.08,1564683
2025-06-26,0.7097897415293986,37600,37608.19,1867064
2025-06-27,-1.38297872340426,37080,37111.99,1381006
2025-06-30,0.3371089536138072,37205,37232.31,1019301
2025-07-01,-1.0348071495766664,36820,36810.77,1066146
2025-07-02,-1.6702878870179294,36205,36310.8,1047491
2025-07-03,3.1487363623808884,37345,37399.57,1199613
2025-07-04,-1.9681349578256846,36610,36663.99,1248860
2025-07-07,-0.532641354821084,36415,36368.38,860239
2025-07-08,1.0984484415762719,36815,36849.66,882413
2025-07-09,-0.991443705011541,36450,36452.02,876501
2025-07-10,1.85185185185186,37125,37285.92,1131609
2025-07-11,0.8619528619528527,37445,37546.98,1583975
2025-07-14,-0.14688209373747707,37390,37475.0,797453
2025-07-15,1.2169029152179656,37845,37961.02,890255
2025-07-16,0.44920068701281846,38015,38099.91,802381
2025-07-17,-2.2885703011968905,37145,37167.72,1289502
2025-07-18,-0.3903620944945452,37000,37035.18,508030
2025-07-21,0.4189189189189202,37155,37273.04,523233
2025-07-22,-1.9109137397389286,36445,36440.29,647120
2025-07-23,-0.43901769790094525,36285,36318.78,685638
2025-07-24,-0.6476505443020586,36050,36121.04,587199
2025-07-25,-0.7073509015256607,35795,35858.41,349363
2025-07-28,2.7657494063416665,36785,36904.92,828347
2025-07-29,-0.1631099633002564,36725,36818.02,511601
2025-07-30,1.3070115724983067,37205,37336.08,938670
2025-07-31,1.0482462034672846,37595,37653.09,847259
2025-08-01,-4.827769650219449,35780,35804.66,934355
2025-08-04,0.5030743432084872,35960,36023.41,508590
2025-08-05,1.2791991101223532,36420,36493.35,526404
2025-08-06,-0.5079626578802898,36235,36234.36,344657
2025-08-07,1.3384848902994406,36720,36815.78,525687
2025-08-08,0.8442265795207016,37030,37078.92,851386
2025-08-11,1.3502565487442553,37530,37644.21,491562
2025-08-12,-0.066613375965896,37505,37577.45,801004
2025-08-13,2.732968937475011,38530,38639.32,844008
2025-08-14,-0.38930703348040163,38380,38481.42,543311
2025-08-18,-2.970297029702973,37240,37295.74,556389
2025-08-19,-0.9532760472610091,36885,36930.55,325244
2025-08-20,-1.8164565541548106,36215,36258.37,736494
2025-08-21,-1.2839983432279434,35750,35744.64,535091
2025-08-22,0.8531468531468578,36055,36137.94,442675
2025-08-25,2.38524476494244,36915,36987.39,537582
2025-08-26,0.5553298117296546,37120,37167.85,426527
2025-08-27,0.17510775862068506,37185,37320.35,407861
2025-08-28,0.7126529514589253,37450,37496.27,500371
2025-08-29,0.22696929238985586,37535,37613.5,440797
2025-09-01,-3.303583322232584,36295,36262.16,1120229
2025-09-02,0.7163521146163365,36555,36561.28,452033
2025-09-03,0.8753932430584088,36875,36962.04,448190
2025-09-04,1.003389830508472,37245,37288.0,390621
2025-09-05,1.006846556584784,37620,37648.36,583434
2025-09-08,1.488569909622539,38180,38274.08,600393
2025-09-09,2.9072812991094876,39290,39364.18,1098445
2025-09-10,3.0669381522015815,40495,40557.17,1383028
2025-09-11,0.7902210149401068,40815,40934.42,1028543
2025-09-12,3.001347543795174,42040,42004.71,1289056
2025-09-15,1.81969552806851,42805,42813.79,1607668
2025-09-16,2.861815208503682,44030,44098.13,1598587
2025-09-17,-1.726095843742903,43270,43282.85,1164986
2025-09-18,3.882597642708574,44950,44901.36,1745962
2025-09-19,0.4449388209121219,45150,45215.14,1493616
2025-09-22,2.46954595791804,46265,46284.02,2185788
2025-09-23,1.4373716632443578,46930,46904.87,2007028
2025-09-24,0.4687832942680492,47150,47165.01,2248410
2025-09-25,-1.166489925768821,46600,46641.73,1903794
2025-09-26,-3.240343347639485,45090,45159.14,2131646
2025-09-29,2.0625415834996774,46020,46028.51,1322944
2025-09-30,-0.1195132551064737,45965,45953.9,854396
2025-10-01,2.556292831502227,47140,47095.45,1764289
2025-10-02,4.783623249893942,49395,49278.87,3016709
2025-10-10,5.263690656949094,51995,51971.7,3789241
2025-10-13,0.4711991537647897,52240,52191.63,3286766
2025-10-14,-2.6033690658499253,50880,50898.03,5555481
2025-10-15,4.068396226415105,52950,52915.48,2568534
2025-10-16,2.058545797922573,54040,54205.11,3123921
2025-10-17,-0.27757216876387325,53890,53943.35,2679767
2025-10-20,2.3288179625162275,55145,55142.04,2033366
2025-10-21,-1.0789736150149554,54550,54569.99,3673834
2025-10-22,0.9074243813015581,55045,54966.28,2688546
2025-10-23,-0.6540103551639587,54685,54584.15,1986808
2025-10-24,3.0629971655847132,56360,56308.23,2728091
2025-10-27,2.2533711852377625,57630,57507.79,2529844
2025-10-28,-2.1776852333853847,56375,56245.33,3364980
2025-10-29,2.6873614190687345,57890,57871.33,3751659
2025-10-30,1.019174296078762,58480,58566.93,3266071
2025-10-31,0.44459644322845104,58740,58726.53,1948308
2025-11-03,3.93258426966292,61050,61045.2,2666909
2025-11-04,-1.5642915642915645,60095,60145.95,3054823
2025-11-05,-3.2032615026208466,58170,58154.76,6843077
2025-11-06,1.2721334020973085,58910,58822.76,3717519
2025-11-07,-2.6481072822950313,57350,57331.65,3405459
2025-11-10,2.563208369659975,58820,58668.86,2164695
2025-11-11,1.6405984359061598,59785,59806.64,3629616
2025-11-12,-0.1505394329681331,59695,59723.61,1770222
2025-11-13,-0.20939777200770227,59570,59644.78,1264245
2025-11-14,-5.825079738123218,56100,55999.47,2901346
2025-11-17,4.625668449197851,58695,58554.62,1946139
2025-11-18,-4.540420819490587,56030,55982.65,2335790
2025-11-19,-1.5438158129573498,55165,55158.6,3167592
2025-11-20,2.0846551255324863,56315,56157.3,2278229
2025-11-21,-7.031874278611383,52355,52301.4,4479601
2025-11-24,0.9836691815490406,52870,52726.06,2593738
2025-11-25,1.6360885190088936,53735,53587.44,1794189
2025-11-26,1.9168139946031504,54765,54898.64,1115155
2025-11-27,1.7346845613074091,55715,55806.87,1462777
2025-11-28,-0.09871668311944859,55660,55616.91,922352
2025-12-01,0.8713618397412803,56145,56190.92,1254123
2025-12-02,1.6118977647163524,57050,57105.42,847477
2025-12-03,0.8413672217353119,57530,57514.1,823598
2025-12-04,-1.9902659482009422,56385,56462.64,1703134
2025-12-05,1.613904407200506,57295,57278.13,1073682
2025-12-08,1.7715332926084404,58310,58285.24,1398771
2025-12-09,-1.217629909106499,57600,57626.66,1203751
2025-12-10,0.7291666666666696,58020,58100.53,1184663
2025-12-11,-1.0082730093071368,57435,57354.41,1029218
2025-12-12,-0.10446591799425642,57375,57524.44,891170
2025-12-15,-2.2309368191721135,56095,55965.97,1892047
2025-12-16,-3.3692842499331466,54205,54168.07,2254278
2025-12-17,3.689696522461028,56205,56181.0,1431047
2025-12-18,-1.094208700293564,55590,55490.75,1134532
2025-12-19,-0.5216765605324691,55300,55191.13,1284363
2025-12-22,4.864376130198922,57990,58070.3,2081585
2025-12-23,0.5259527504742234,58295,58200.75,1658265
2025-12-24,-0.8491294279097672,57800,57905.58,2084301
2025-12-26,2.984429065743943,59525,59638.69,2378510
2025-12-29,2.0663586728265404,60755,61240.96,1993467
2025-12-30,0.8970455106575681,61300,61635.85,1989357
2026-01-02,6.8189233278955985,65480,65810.16,3121543
2026-01-05,4.764813683567493,68600,68767.66,4395229
2026-01-06,3.185131195335278,70785,70886.94,5227713
2026-01-07,-0.6851734124461384,70300,70682.81,4681759
2026-01-08,-0.19914651493598834,70160,70718.45,4192293
2026-01-09,-1.2186431014823307,69305,69451.05,3475134
2026-01-12,-0.26693600750307134,69120,69451.51,2371023
2026-01-13,0.4050925925925819,69400,69674.93,1824862
2026-01-14,1.6570605187319787,70550,70623.86,1578952
2026-01-15,0.850460666194186,71150,71278.66,1657298
2026-01-16,0.7378777231201727,71675,72111.51,1833306
2026-01-19,0.8859434949424427,72310,72549.36,1832650
2026-01-20,-2.503111602821184,70500,70720.71,2147511
2026-01-21,0.2907801418439826,70705,71020.43,2107019
2026-01-22,1.8669118167031984,72025,72040.6,1598295
2026-01-23,0.2429711905588272,72200,72613.14,1527427
2026-01-26,1.7243767313019465,73445,73642.85,1543965
2026-01-27,6.344883926747902,78105,78229.72,3276521
2026-01-28,6.203188016132133,82950,83074.17,4176306
2026-01-29,2.284508740204938,84845,84706.13,5575681
2026-01-30,3.9542695503565373,88200,88303.38,6523636
2026-02-02,-7.879818594104304,81250,81441.61,7339805
2026-02-03,9.267692307692311,88780,88359.78,4538084
2026-02-04,0.022527596305477182,88800,88425.37,4022917
2026-02-05,-5.405405405405405,84000,84283.19,7651692
2026-02-06,0.49999999999998934,84420,84518.67,6620964
2026-02-09,4.9158967069414805,88570,88796.15,4763351
2026-02-10,-2.1056791238568406,86705,86609.16,2558936
2026-02-11,-1.0149357015166394,85825,85880.04,2696638
2026-02-12,4.165452956597737,89400,89984.53,3526801
2026-02-13,-0.7326621923937404,88745,88554.97,3819770
2026-02-19,3.200180291847432,91585,91847.66,3666997
2026-02-20,1.484959327400781,92945,93195.35,3322481
2026-02-23,-0.6025068588950466,92385,92697.98,3095128
2026-02-24,3.582832710937933,95695,95769.61,3672786
2026-02-25,0.5433930717383406,96215,96229.85,4637406
2026-02-26,9.322870654263893,105185,105046.15,6409597
2026-02-27,0.2044017683129784,105400,105539.29,8277460
2026-03-03,-7.291271347248573,97715,97432.66,9980963
2026-03-04,-13.114670214399016,84900,86799.12,13675647
2026-03-05,18.47467608951707,100585,100652.66,11500122
2026-03-06,1.739822041059802,102335,102317.54,6179900
