,date,daily_return,close,nav
532,2025-05-09,-0.2773317763830052,34160,34324.13
533,2025-05-12,0.7903981264637094,34430,34879.04
534,2025-05-13,0.9294220156840005,34750,34890.69
535,2025-05-14,0.9064748201438766,35065,35352.8
536,2025-05-15,-0.21388849279908584,34990,35090.15
537,2025-05-16,0.2286367533580913,35070,35220.68
538,2025-05-19,-1.2118619903051076,34645,34825.64
539,2025-05-20,0.4473950064944443,34800,34874.87
540,2025-05-21,0.5603448275862011,34995,35111.92
541,2025-05-22,-1.343049007000996,34525,34647.66
542,2025-05-23,0.2461984069514811,34610,34698.32
543,2025-05-26,0.26004045073677595,34700,35376.77
544,2025-05-27,1.037463976945241,35060,35304.12
545,2025-05-28,0.855675984027382,35360,35815.5
546,2025-05-29,1.9230769230769162,36040,36510.53
547,2025-05-30,0.11098779134295356,36080,36167.51
548,2025-06-02,-0.3603104212860364,35950,36170.42
549,2025-06-04,1.835883171070929,36610,37194.96
550,2025-06-05,2.1578803605572183,37400,37859.04
551,2025-06-09,2.3796791443850163,38290,38510.99
552,2025-06-10,0.11752415774353153,38335,38690.27
553,2025-06-11,1.1999478283552856,38795,39190.77
554,2025-06-12,0.837736821755386,39120,39270.71
555,2025-06-13,-1.1758691206543936,38660,38937.94
556,2025-06-16,0.21986549405070832,38745,39624.68
557,2025-06-17,1.7421602787456525,39420,39727.91
558,2025-06-18,-0.10147133434804667,39380,40100.45
559,2025-06-19,0.9522600304723294,39755,40140.88
560,2025-06-20,0.716890957112315,40040,40746.74
561,2025-06-23,-0.3871128871128837,39885,40647.21
562,2025-06-24,3.3596590196815823,41225,41994.83
563,2025-06-25,1.1643420254699777,41705,42171.28
564,2025-06-26,-1.330775686368546,41150,41783.22
565,2025-06-27,0.3523693803159089,41295,41542.65
566,2025-06-30,0.593292166121806,41540,41732.09
567,2025-07-01,0.6740491092922518,41820,41898.65
568,2025-07-02,-1.6140602582496388,41145,41714.05
569,2025-07-03,1.6040831206707962,41805,42366.06
570,2025-07-04,-0.7654586771917216,41485,41548.97
571,2025-07-07,-0.9159937326744583,41105,41577.28
572,2025-07-08,1.3258727648704616,41650,42397.88
573,2025-07-09,1.164465786314528,42135,42477.8
574,2025-07-10,0.593330960009486,42385,43119.42
575,2025-07-11,1.3448153828005127,42955,43083.34
576,2025-07-14,-0.058200442323363966,42930,43528.09
577,2025-07-15,0.5008152806895039,43145,43758.15
578,2025-07-16,0.011588828369446524,43150,43393.21
579,2025-07-17,-0.7879490150637269,42810,43438.72
580,2025-07-18,0.6890913338005067,43105,43386.83
581,2025-07-21,0.4755828790163452,43310,43732.41
582,2025-07-22,-0.9697529438928654,42890,43078.54
583,2025-07-23,-0.44299370482629996,42700,43278.87
584,2025-07-24,1.0889929742388782,43165,43276.0
585,2025-07-25,-0.19691879995367145,43080,43353.87
586,2025-07-28,0.011606313834722215,43085,43609.14
587,2025-07-29,-0.2785192062202624,42965,43687.15
588,2025-07-30,1.5244966833469098,43620,44087.05
589,2025-07-31,0.26364053186611613,43735,43970.83
590,2025-08-01,-3.7384246027209356,42100,42189.52
591,2025-08-04,-0.3800475059382413,41940,42601.94
592,2025-08-05,2.2532188841201783,42885,43243.75
593,2025-08-06,-0.15156814737087299,42820,43193.2
594,2025-08-07,0.7589911256422166,43145,43659.62
595,2025-08-08,0.38243133619191294,43310,43494.38
596,2025-08-11,0.01154467790349667,43315,43476.73
597,2025-08-12,-0.09234676209165515,43275,43309.6
598,2025-08-13,0.10398613518196598,43320,43836.66
599,2025-08-14,0.5424746075715525,43555,43806.34
600,2025-08-18,-1.1364940879347918,43060,43065.18
601,2025-08-19,-0.9753831862517437,42640,42762.28
602,2025-08-20,-1.8878986866791791,41835,42511.54
603,2025-08-21,1.6612883948846635,42530,42594.39
604,2025-08-22,0.6818716200329256,42820,43000.38
605,2025-08-25,0.7356375525455316,43135,43536.64
606,2025-08-26,-0.3477454503303612,42985,43096.79
607,2025-08-27,-0.38385483308130963,42820,43185.09
608,2025-08-28,-0.09341429238673982,42780,43361.45
609,2025-08-29,0.8882655446470267,43160,43190.04
610,2025-09-01,-1.830398517145504,42370,42508.27
611,2025-09-02,0.4838329006372488,42575,42991.17
612,2025-09-03,0.6811509101585456,42865,43212.09
613,2025-09-04,0.5832264084917771,43115,43407.16
614,2025-09-05,0.45227878928446597,43310,43467.48
615,2025-09-08,0.30016162549064695,43440,43665.87
616,2025-09-09,0.4834254143646355,43650,44307.53
617,2025-09-10,1.7182130584192379,44400,45185.7
618,2025-09-11,1.5653153153153188,45095,45582.87
619,2025-09-12,1.7185940791662135,45870,46459.96
620,2025-09-15,1.188140396773485,46415,46651.13
621,2025-09-16,0.6247980178821555,46705,47471.07
622,2025-09-17,0.01070549191735104,46710,46883.96
623,2025-09-18,0.5459216441875414,46965,47718.77
624,2025-09-19,0.8410518471202,47360,47530.0
625,2025-09-22,0.8129222972973027,47745,48017.24
626,2025-09-23,0.5340873389883649,48000,48343.89
627,2025-09-24,-0.5312500000000053,47745,48223.56
628,2025-09-25,0.20944601528956053,47845,48248.61
629,2025-09-26,-2.43494618037412,46680,46987.97
630,2025-09-29,1.4567266495287168,47360,47762.91
631,2025-09-30,0.40118243243243423,47550,47639.83
632,2025-10-01,0.6203995793901074,47845,48176.13
633,2025-10-02,2.685756087365454,49130,49579.47
634,2025-10-10,2.127009973539584,50175,50941.86
635,2025-10-13,-1.5545590433482803,49395,50431.38
636,2025-10-14,0.14171474845632304,49465,49929.02
637,2025-10-15,1.1927625593854296,50055,51298.76
638,2025-10-16,2.5272200579362636,51320,52687.81
639,2025-10-17,1.812159002338265,52250,52795.34
640,2025-10-20,0.22009569377989813,52365,53778.19
641,2025-10-21,2.482574238518098,53665,53779.68
642,2025-10-22,-0.9876083108171008,53135,54507.79
643,2025-10-23,0.5928295850192944,53450,53884.76
644,2025-10-24,1.7680074836295523,54395,55250.89
645,2025-10-27,3.1069032080154324,56085,56821.82
646,2025-10-28,-0.7934385308014602,55640,56204.43
647,2025-10-29,0.9166067577282444,56150,57268.7
648,2025-10-30,1.9536954585930522,57247,57635.35
649,2025-10-31,-0.16070711128967075,57155,58064.34
650,2025-11-03,1.688391216866414,58120,60025.65
651,2025-11-04,0.21507226428079118,58245,58321.52
652,2025-11-05,-6.481243025152372,54470,56664.78
653,2025-11-06,3.27703322930053,56255,56965.0
654,2025-11-07,-2.2753533019287175,54975,55925.13
655,2025-11-10,2.510231923601647,56355,57663.31
656,2025-11-11,2.315677402182592,57660,58283.28
657,2025-11-12,0.32951786333679234,57850,58816.44
658,2025-11-13,0.8729472774416491,58355,59019.81
659,2025-11-14,-3.161682803530119,56510,56493.15
660,2025-11-17,0.9998230401698782,57075,57814.98
661,2025-11-18,-2.356548401226455,55730,55789.33
662,2025-11-19,-2.5121119684191617,54330,55413.79
663,2025-11-20,3.99411006810233,56500,56569.66
664,2025-11-21,-4.5575221238938095,53925,54180.37
665,2025-11-24,0.37088548910524377,54125,54265.04
666,2025-11-25,0.20323325635103195,54235,54654.28
667,2025-11-26,0.8942564764450989,54720,56132.98
668,2025-11-27,2.732090643274865,56215,56552.85
669,2025-11-28,-1.174063861958552,55555,55623.18
670,2025-12-01,-0.8640086400864,55075,55610.2
671,2025-12-02,1.3708579210167882,55830,56787.23
672,2025-12-03,1.370231058570659,56595,57299.66
673,2025-12-04,-0.2738757840798689,56440,57195.34
674,2025-12-05,0.5758327427356491,56765,58300.58
675,2025-12-08,2.0258962388795876,57915,59140.65
676,2025-12-09,0.9496676163342821,58465,58799.57
677,2025-12-10,0.11972975284357812,58535,58776.11
678,2025-12-11,-0.6064747586913777,58180,58221.86
679,2025-12-12,0.11172224132003361,58245,59013.5
680,2025-12-15,-1.545197012619104,57345,57668.15
681,2025-12-16,-1.7176737291830113,56360,56365.41
682,2025-12-17,-0.053229240596164296,56330,57480.05
683,2025-12-18,0.05325758920646795,56360,56782.46
684,2025-12-19,0.8516678495386731,56840,57053.95
685,2025-12-22,2.199155524278673,58090,58492.62
686,2025-12-23,0.7746600103287982,58540,58685.12
687,2025-12-24,0.09395285275024534,58595,58646.61
688,2025-12-26,0.3754586568819773,58815,59230.83
689,2025-12-29,1.38570092663437,59630,60938.7
690,2025-12-30,1.1739057521381824,60330,60968.35
691,2026-01-02,0.9696668324216784,60915,62795.12
692,2026-01-05,4.818189280144458,63850,65259.32
693,2026-01-06,0.35238841033673474,64075,66331.88
694,2026-01-07,2.6219274287943906,65755,66835.82
695,2026-01-08,0.7299825108356695,66235,66801.07
696,2026-01-09,-0.6416547142749307,65810,67212.51
697,2026-01-12,1.51952590791673,66810,67681.39
698,2026-01-13,1.3096841790151137,67685,68470.45
699,2026-01-14,0.7313289502844045,68180,68967.37
700,2026-01-15,0.5206805514813784,68535,70036.18
701,2026-01-16,2.159480557379445,70015,70864.53
702,2026-01-19,0.692708705277445,70500,71800.46
703,2026-01-20,-0.14184397163120588,70400,71247.36
704,2026-01-21,-0.7954545454545436,69840,71896.84
705,2026-01-22,3.4865406643757257,72275,72639.09
706,2026-01-23,-0.2282947077135944,72110,73138.12
707,2026-01-26,0.18028012758286582,72240,72408.19
708,2026-01-27,-1.135105204872644,71420,74928.09
709,2026-01-28,5.474656958835067,75330,76209.82
710,2026-01-29,-0.9889818133545725,74585,76905.86
711,2026-01-30,2.5139103036803556,76460,77214.34
712,2026-02-02,-5.0614700496991905,72590,72899.95
713,2026-02-03,3.7057445929191246,75280,78326.4
714,2026-02-04,2.6368225292242364,77265,79417.57
715,2026-02-05,-2.1225651976962356,75625,76066.83
716,2026-02-06,-4.654545454545456,72105,75178.96
717,2026-02-09,8.175577283128765,78000,78469.04
718,2026-02-10,0.45512820512820795,78355,78455.46
719,2026-02-11,-0.9316572011996649,77625,79252.57
720,2026-02-12,2.969404186795499,79930,82017.02
721,2026-02-13,1.7765544851745307,81350,81851.45
722,2026-02-19,2.5347264904732603,83412,84431.9
723,2026-02-20,1.2024648731597365,84415,86371.82
724,2026-02-23,2.0671681573180223,86160,86968.39
725,2026-02-24,-0.2959610027855164,85905,89117.82
726,2026-02-25,3.9229381293289123,89275,90825.53
727,2026-02-26,2.2962755530663737,91325,95048.86
728,2026-02-27,1.26471393375307,92480,93969.31
729,2026-03-03,-6.244593425605538,86705,86546.31
730,2026-03-04,-12.652096188224437,75735,76238.72
731,2026-03-05,8.50333399353007,82175,83714.44
732,2026-03-06,-2.342561606327964,80250,83476.79
